Date,Asset1,Asset2,Spread,ZScore
2018-01-17,63.81462478637695,63.54034805297852,-3.3179923833141913,0.9019743009799426
2018-01-18,63.824466705322266,63.43133163452149,-3.1929707760331354,1.1588473162520472
2018-01-19,64.31649017333984,64.01609802246094,-3.318773606708646,0.9803279144591884
2018-01-22,64.72977447509766,63.89716720581055,-2.7798347054951904,1.9767744329015409
2018-01-23,65.03482055664062,63.64937210083008,-2.2129843621104754,2.929381140928952
2018-01-24,64.89705657958984,63.778228759765625,-2.486889940823133,2.3906207286915038
2018-01-25,64.8675308227539,63.62954711914063,-2.359328304119501,2.551641132132385
2018-01-26,65.6547622680664,64.2242202758789,-2.200390007895777,2.7125552201284133
2018-01-29,65.16275024414062,63.80795669555664,-2.252604888183626,2.527997254623043
2018-01-30,64.55265045166016,63.470977783203125,-2.5066745830885253,2.0746195109278505
2018-01-31,64.67073822021484,63.23310089111328,-2.137261494174112,2.5565559082304357
2018-02-01,64.660888671875,63.10425567626953,-2.0109815319384126,2.6285419150466023
2018-02-02,63.24388885498047,62.05368423461914,-2.3180155937992737,2.1104898636671434
2018-02-05,61.26597595214844,59.437137603759766,-1.5314547620891261,3.0552565036227994
2018-02-06,61.88592529296875,60.28949737548828,-1.812053561146577,2.570795157893324
2018-02-07,61.78751373291016,60.804874420166016,-2.454979133145251,1.6832926871124971
2018-02-08,59.307743072509766,57.84144973754883,-1.8037871717564329,2.4388837419382754
2018-02-09,60.39018249511719,58.93166732788086,-1.8732010575759688,2.2637827499906744
2018-02-12,61.28565216064453,59.50651550292969,-1.5850787492597007,2.508771342704344
2018-02-13,61.45294570922852,59.87322998046875,-1.8052319708867728,2.166961951371244
2018-02-14,62.555057525634766,60.933719635009766,-1.8235648509962061,2.0770320523840136
2018-02-15,63.273399353027344,61.67705535888672,-1.8905834144214424,1.9399948091359167
2018-02-16,63.33244705200195,61.88518905639648,-2.051436302446831,1.711598718625047
2018-02-20,63.2143669128418,61.330169677734375,-1.5831189066357325,2.1637774607523372
2018-02-21,63.11595916748047,61.6076774597168,-1.974723404301642,1.6926416935822737
2018-02-22,62.97820281982422,61.51847839355469,-2.0182377947756294,1.606012768563206
2018-02-23,63.84415435791016,61.508567810058594,-1.1418153759318912,2.455191741871149
2018-02-26,64.4640884399414,62.23208618164063,-1.2863039535649818,2.2233588197905427
2018-02-27,63.98191452026367,61.44910430908203,-0.9412299290316071,2.4839515341026863
2018-02-28,63.40134048461914,61.14185333251953,-1.1971824790118433,2.1541068271968156
2018-03-01,62.58457946777344,59.62544631958008,-0.41180604158644485,2.791628602122507
2018-03-02,63.165164947509766,59.76420593261719,0.022175016454433205,3.0287481728295242
2018-03-05,63.84415435791016,60.22011947631836,0.2194756994615048,3.0348780788668495
2018-03-06,64.33616638183594,60.55709457397461,0.35546165617382286,2.9836388412583803
2018-03-07,64.4640884399414,61.1319465637207,-0.12396767329389036,2.473885431953389
2018-03-08,64.8872299194336,60.794960021972656,0.6552119644980792,2.9523695155500196
2018-03-09,66.06806182861328,62.40056991577149,0.13966043186228205,2.447322145053656
2018-03-12,66.16645050048828,62.004127502441406,0.6569044858596271,2.7159022777073925
2018-03-13,65.68429565429688,61.87527847290039,0.3108831806058703,2.365754555572251
2018-03-14,65.39891052246094,61.26078796386719,0.6747289290121898,2.5245327224405423
2018-03-15,65.31036376953125,61.26078796386719,0.5861821760825023,2.366999518878595
2018-03-16,65.45796966552734,61.61758804321289,0.3568162129874395,2.1406788492527764
2018-03-19,64.79864501953125,61.11212158203125,0.2315346981736468,1.9998696243095133
2018-03-20,65.13323211669922,61.6076774597168,0.04254954491710805,1.8280230580313133
2018-03-21,64.91674041748047,61.74643325805664,-0.32054254563497864,1.5525578788025158
2018-03-22,63.20086669921875,59.71465301513672,0.11023117195239251,1.796096640748211
2018-03-23,61.655303955078125,59.77411651611328,-1.498156856735001,0.7136848025478323
2018-03-26,63.44697570800781,60.10118865966797,-0.05204835098519567,1.6373479448459243
2018-03-27,61.92110443115234,58.95148849487305,-0.36322088305640676,1.4052134962079497
2018-03-28,61.50763702392578,58.65415954589844,-0.4625497764627937,1.3137563613840268
2018-03-29,62.80709457397461,59.41732025146485,0.030601590890519503,1.6032468854218873
2018-04-02,60.98588943481445,58.00992965698242,-0.3036457823342644,1.3534399518505003
2018-04-03,61.64545822143555,58.5550537109375,-0.22001977137507822,1.3793960457936756
2018-04-04,62.462547302246094,59.11006927490234,0.01067580482631314,1.4979082517769144
2018-04-05,62.91539001464844,59.54615783691406,0.0027755817130241667,1.4602140657445235
2018-04-06,61.23199844360352,59.06051254272461,-1.1675146196651838,0.6820464126540505
2018-04-09,61.55685806274414,58.42620086669922,-0.17248235876671458,1.304772548075678
2018-04-10,62.75788116455078,59.35784912109375,0.044221526737686645,1.4136773255322304
2018-04-11,62.51177215576172,58.88211441040039,0.3007430068575374,1.5421715698466714
2018-04-12,63.20086669921875,59.87322998046875,-0.057310980896545516,1.2845194181809596
2018-04-13,62.7184944152832,59.57589721679688,-0.22554072064981767,1.1532230925000915
2018-04-16,63.2993049621582,60.28949737548828,-0.39867389195712377,1.0222190651793255
2018-04-17,64.39205169677734,61.00310134887695,-0.059874905882409735,1.2126176846088998
2018-04-18,64.71691131591797,61.240966796875,0.01367148398480822,1.2339945261296785
2018-04-19,64.15576934814453,60.71567153930664,0.007522469633485684,1.2056478526602028
2018-04-20,63.77184677124024,60.35887908935547,0.0005636910961328567,1.1771144439961332
2018-04-23,63.64387130737305,60.19037628173828,0.050617382284102064,1.1845439933839785
2018-04-24,62.34441375732422,58.25771331787109,0.7930863694200951,1.6185329797090546
2018-04-25,62.265655517578125,58.40637969970703,0.5572568575828569,1.4416018462550508
2018-04-26,63.00398635864258,57.82161712646485,1.9134099669782856,2.2329955864313433
2018-04-27,62.91539001464844,57.7819709777832,1.8667011763774397,2.1366528155428677
2018-04-30,62.55113983154297,57.74233627319336,1.5443264555789327,1.8902139262942508
2018-05-01,62.67911911010742,57.08819580078125,2.3634281981410368,2.3078188775323563
2018-05-02,62.22628021240234,56.98908615112305,2.0153021383760077,2.039551498782729
2018-05-03,62.42316818237305,56.92962265014648,2.2750153928935006,2.126184736579802
2018-05-04,63.12212371826172,57.31615447998047,2.565586427417621,2.221196991937326
2018-05-07,63.62417602539063,57.940555572509766,2.4079369735464837,2.0651636118691847
2018-05-08,64.03764343261719,58.43611526489258,2.2978280999864253,1.9473933809045265
2018-05-09,64.72676086425781,59.01096725463867,2.3795941440538613,1.9401614781958263
2018-05-10,65.32726287841797,59.69483184814453,2.2575691126671984,1.823629989868218
2018-05-11,65.49462127685547,59.823673248291016,2.2888020308912544,1.7967960540685635
2018-05-14,65.16974639892578,59.49660110473633,2.309490400141449,1.7673590032812663
2018-05-15,64.83503723144531,59.27856063842773,2.205148670056694,1.6755477196976127
2018-05-16,65.17959594726562,59.97233581542969,1.8167094595723796,1.4397519884712977
2018-05-17,65.09098052978516,60.002071380615234,1.696677369456424,1.3507392337379591
2018-05-18,65.30757141113281,60.40843200683594,1.483933927199729,1.2133998010943232
2018-05-21,65.75056457519531,61.17158889770508,1.1206249389288274,0.9962867122844691
2018-05-22,65.28789520263672,60.388614654541016,1.485195449857116,1.1768460322412937
2018-05-23,65.6324234008789,60.0615348815918,2.1752949560033983,1.5323824841804736
2018-05-24,65.86871337890625,60.66612243652344,1.772816873822066,1.2862936908507085
2018-05-25,65.6324234008789,60.44807815551758,1.766898363552535,1.259969973759349
2018-05-29,65.04176330566406,59.89304733276367,1.7626478943952861,1.23491377280966
2018-05-30,65.92776489257812,60.71567153930664,1.7795180140670794,1.221109937193336
2018-05-31,65.24849700927734,59.88314056396485,1.9798484484042476,1.3108406270293798
2018-06-01,66.26245880126953,60.54718017578125,2.2922289867273165,1.4637816874014482
2018-06-04,66.49873352050781,60.90399169921875,2.151519755788115,1.362285480286482
2018-06-05,66.66609191894531,61.1319465637207,2.078035805710016,1.2974006209592286
2018-06-06,67.21737670898438,61.83563232421875,1.885851788686665,1.1681414267127084
2018-06-07,66.81375885009766,61.62750244140625,1.7021304864378521,1.0461755953873613
2018-06-08,67.20751953125,61.924842834472656,1.7817405626836944,1.078138510939169
2018-06-11,67.25675201416016,62.1131477355957,1.6320222808336382,0.9732113179133841
2018-06-12,67.68004608154297,62.08341217041016,2.0867330208519377,1.235936110865637
2018-06-13,67.542236328125,61.81581497192383,2.231649138980771,1.310884778932437
2018-06-14,67.86711120605469,61.81581497192383,2.5565240169104584,1.4919161778996204
2018-06-15,67.7095947265625,61.77616882324219,2.4408950908115514,1.3919689520655918
2018-06-18,67.75882720947266,61.70177459716797,2.568727695561023,1.4484704754749067
2018-06-19,67.33551788330078,60.79905700683594,3.0991713194607655,1.7518385836944192
2018-06-20,67.59146881103516,61.106571197509766,3.03022266654537,1.6732625903915546
2018-06-21,66.97269439697266,60.362586975097656,3.197493804859114,1.7441653666171175
2018-06-22,66.56868743896484,60.45185470581055,2.6991723431510906,1.4044672235829239
2018-06-25,65.01188659667969,59.1821174621582,2.4838936501173023,1.244868600253505
2018-06-26,65.22863006591797,59.50947189331055,2.3547756253796734,1.1415563672203528
2018-06-27,64.20391082763672,58.79524230957031,2.084665115028635,0.9496183133606942
2018-06-28,64.74584197998047,58.55715560913086,2.8781432576480768,1.4472930847780656
2018-06-29,65.00202941894531,59.62850570678711,2.0024115591744405,0.8494802601697852
2018-07-02,65.21878814697266,59.14244079589844,2.732714996700423,1.3244682258330456
2018-07-03,64.77539825439453,59.122596740722656,2.310291047810537,1.0196451582624748
2018-07-05,65.34690856933594,59.410274505615234,2.5778596650661925,1.1859710452363383
2018-07-06,65.98735046386719,59.638427734375,2.977249632252196,1.4387221289169154
2018-07-09,66.61795806884766,60.59073638916016,2.601709579750974,1.1590873145238385
2018-07-10,66.76577758789062,60.58082962036133,2.75999594918963,1.2538453464243566
2018-07-11,66.36177825927734,59.99554443359375,2.97437104851619,1.3899349525521534
2018-07-12,67.14018249511719,60.541141510009766,3.1763327437926776,1.520755556557275
2018-07-13,66.99237060546875,60.87841796875,2.6721763883242176,1.1338806962026207
2018-07-16,66.74605560302734,60.41218185424805,2.9184562731416364,1.306865176244135
2018-07-17,67.2584228515625,60.97761535644531,2.83342309814941,1.234232749903287
2018-07-18,67.45548248291016,61.34465408325195,2.6426933785067916,1.0689650428059498
2018-07-19,67.24856567382812,61.69184112548828,2.068961222846937,0.6012869626040168
2018-07-20,67.17958068847656,61.77120971679688,1.916120523466617,0.46263578269135436
2018-07-23,67.17958068847656,61.46368408203125,2.2410321952027203,0.714545489324769
2018-07-24,66.96282196044922,60.739540100097656,2.789357106225495,1.1510813773167021
2018-07-25,67.8890380859375,61.53313446044922,2.8771128201169347,1.200299605466555
2018-07-26,67.75108337402344,61.8604850769043,2.393300644589061,0.7781978433427984
2018-07-27,66.73619842529297,61.20577239990234,2.0701427141725333,0.49377865430475004
2018-07-30,65.53409576416016,60.70978164672852,1.3920717647445713,-0.09159694122382915
2018-07-31,65.9676284790039,61.63232803344727,0.8509017072768899,-0.5544813372939112
2018-08-01,65.91839599609375,61.22561264038086,1.2313783716471676,-0.2411797694314938
2018-08-02,66.63766479492188,61.900169372558594,1.237954208473127,-0.24111544460297132
2018-08-03,66.42089080810547,61.83073043823242,1.0945449031171393,-0.37295742180520325
2018-08-06,66.88398742675781,62.32672119140625,1.033609810064604,-0.4294902037128632
2018-08-07,67.15988159179688,62.71359634399414,0.9007567411493653,-0.5482378950428256
2018-08-08,67.17958068847656,62.47552108764648,1.171990737018433,-0.32163234249845996
2018-08-09,67.19930267333984,62.58464050292969,1.0764242137690303,-0.414672588822069
2018-08-10,66.90371704101562,62.14815902709961,1.2419966442576111,-0.2824777066674161
2018-08-13,66.6278305053711,62.14815902709961,0.9661101086130799,-0.54467208098931
2018-08-14,67.09091186523438,62.52511978149414,1.0309191456419597,-0.49864890537088585
2018-08-15,66.16472625732422,61.69184112548828,0.9851218063430309,-0.584933323896294
2018-08-16,66.63766479492188,62.66399765014648,0.4309427124086511,-1.1163539133472087
2018-08-17,66.77561950683594,62.94175338745117,0.27543869848108216,-1.2815070110125866
2018-08-20,66.91355895996094,63.46751022338867,-0.1421024756311482,-1.6922266280943004
2018-08-21,67.2190170288086,63.81471252441406,-0.2034758748097545,-1.7423694193144965
2018-08-22,67.51461029052734,63.68574905395508,0.2283718387099043,-1.3459366955499363
2018-08-23,67.55402374267578,63.49726486206055,0.46692548263764877,-1.1338395316803214
2018-08-24,68.43095397949219,63.84445571899414,0.9770363425141255,-0.6540503978131617
2018-08-27,68.89405822753906,64.34046173095703,0.9160927574077107,-0.7307153442690069
2018-08-28,68.99259185791016,64.35038757324219,1.0041393855725715,-0.6914375096722597
2018-08-29,69.4655532836914,64.75708770751953,1.0474077855218127,-0.6703762961726499
2018-08-30,69.13053894042969,64.22142028808594,1.2783449502551179,-0.44707841127205883
2018-08-31,69.21922302246094,64.36030578613281,1.2202916086413325,-0.5239964634744642
2018-09-04,69.37687683105469,64.65789031982422,1.0635368691536513,-0.7163045909859663
2018-09-05,68.52950286865234,64.57853698730469,0.3000024993316117,-1.5744592261811199
2018-09-06,68.35214233398438,64.80670166015625,-0.11842205376792947,-2.054543977431503
2018-09-07,68.17477416992188,64.80670166015625,-0.29579021783042947,-2.2369186109960912
2018-09-10,68.6280288696289,65.53084564208984,-0.6076191571735023,-2.5363141283488684
2018-09-11,68.92362976074219,65.16382598876953,0.07575093311950809,-1.7941341311025638
2018-09-12,69.06156921386719,65.05469512939453,0.3289909854435109,-1.5305672781221888
2018-09-13,69.2389144897461,65.29277801513672,0.2547933014088244,-1.620709003507619
2018-09-14,69.61753845214844,65.81851959228516,0.07795275802237711,-1.7878550366269177
2018-09-17,68.74990844726562,65.15390014648438,-0.08748337815082152,-1.939227239237224
2018-09-18,69.29217529296875,65.65982055664062,-0.07973927672090042,-1.8752636141524417
2018-09-19,68.95694732666016,64.70750427246094,0.5911884751764092,-1.1433724680375417
2018-09-20,69.34147644042969,64.8563003540039,0.8185092845431114,-0.8928800756304159
2018-09-21,69.15413665771484,64.50911712646484,0.9979808180439846,-0.6905775342121023
2018-09-24,69.2330093383789,64.00582885742188,1.6085952931264131,-0.04597114468109125
